user_id,time
7DG1P5AF4C79,112.90181994438171
0LRBROTH3MR7,121.39486789703369
OL1ZX7H83GAA,264.5219314098358
TSXSSR384I6Q,42.46882748603821
5RS51ZD7S4X3,361.623140335083
D4BGXLWYCV39,54.65299725532532
SCN6RBG4C52P,632.2848825454712
PWTFF63DXC25,949.7551000118256
94PHEG4LXQQB,1080.4819033145905
CG8K922JAWG0,1094.9372763633728
4QMR54T49XSO,761.5659728050232
90IJJ3TDL4RZ,969.6777243614197
0A8PQ187ZFWU,1289.9881873130798
9AJXQXC4968L,674.3946385383606
7WM2SRD9AOVN,223.8842430114746
PDPT8QVQB76D,259.64584732055664
RRSHIF3VCU9N,296.68467140197754
H9FJ60L973L2,1645.1942873001099
M8ULV456AOWL,26.70225977897644
B3WQMUDYAEW2,841.2039802074432
2GYH1IK5BGEA,639.5121583938599
922ZOZBIC4T2,1594.32670545578
M3KY7GG7Q53Z,49.71946310997009
PA5ESWNY4E94,1477.8378307819366
PUDJJ141XW5N,1586.8223993778229
6ER5P8XU9ZW5,61.97720766067505
J6OT14WC5PKD,260.10780453681946
RCM6UL26W2Z6,942.7544603347778
79R61LM6WJKT,1075.1077609062195
EME0UXCEVIZX,77.8031485080719
IRD2OR8FJYE8,58.89731979370117
UWNXLMCFR7X8,1200.825822353363
J8RP364UP1K8,839.186140537262
CYE6PXK1P9FO,2580.49259018898
G0939NTSOK54,2890.2376198768616
5DQIBEMR4W7X,4386.2437109947205
01B8MDFB3799,258.095116853714
RHDT4AA0Y2TY,773.9481194019318
903STLZROASD,26.26257061958313
N52Y916DI0LA,1468.8835618495941
26YGU0M1UIPV,3432.826815366745
J97E2LAD9NDD,989.795786857605
5B3XG32047BP,1657.6212985515594
96E9LG46G5ST,5556.818268299103
LW80OAA2WPJO,1302.5434653759003
G7OF6Q243DYD,1198.3933727741241
XVQG0TL1H9LW,1390.8270411491394
JIA7NA9IDJWL,314.89140796661377
0I0AFF2OGWMD,2973.4007346630096
WZCWLUES7CU9,436.15758514404297
G69DAC3LWRTJ,604.3598251342773
2SDSZX9MFR3O,1981.3661725521088
A2PO23KSJYP9,1465.1263272762299
P8RM6B72YCLK,606.2104246616364
9TMJGQ6GSJ40,79.49012160301208
5ONVNG5LKKBT,752.3171124458313
80GUP887Z3CK,40.58645224571228
EYE5KQY0955Q,984.7403104305267
081N7Q4FVIRR,350.5249364376068
Y6RXKZHB0FP0,1057.440001487732
C5N4RN2H1595,800.936808347702
4O5VFP1KEIYA,134.01497340202332
6U0PRF08FUD0,146.25261878967285
1WJSAZ8X5HE3,347.92327070236206
UGEJIX1DL03N,2461.9448940753937
JNPHZ13OQ5Y9,34.45658326148987
AUQ3QR93ZQ9M,446.87162923812866
NWAG0FUXV4U0,469.1183362007141
QN0B4I411MUO,4649.55748963356
U55VZBGKZTEQ,52.674214601516724
5HCGI5EQLFRX,47.594756841659546
7VKFU0YESANF,746.9419131278992
NHEB9E04GF15,152.83803367614746
RZAGUBJ0Q6D5,268.75651955604553
U918MGHJ9SRB,434.8189594745636
0XE9CXG55VAO,878.8024559020996
GTWNP8C9US9J,92.03449821472168
X7PXXUI2Y951,164.34729671478271
SW9MC1051SI3,3657.2276821136475
TTG5YFWDAX0P,106.42248177528381
B5ZTXTWER3F9,594.8847668170929
29OCWSEG5862,179.33436059951782
263919J1D7KM,4209.9157955646515
Q32CFUE3089D,1739.6780049800873
RLN8370F2S11,541.6220433712006
O1K2N0NXV827,148.7695369720459
90NQHIO64CCC,22.04783344268799
37NH470TGGL5,113.79376339912415
FG96V2RLKHM8,256.3440206050873
L5K5S3G4W4TP,1430.0179245471954
YTB54GQA43Q5,73.22985291481018
VLV3CBW42F0A,5992.779282331467
4ZV4MBKZCBF3,476.53457140922546
50NIC805KC9I,256.3159370422363
026PLKHGN2VQ,550.4562993049622
H4BUPS2LKGO2,2070.7128880023956
C5XGZWM82KZT,3150.911670446396
GF53Z9X0EMJY,391.5334587097168
MF4BU7J9U35W,205.1090316772461
CRZH7CK6KDW4,1015.7386467456818
26KDUPMZ2BA5,5742.192835330963
R2UC077YPWKO,152.11206221580505
PPY7QAK2AAM4,1784.7057721614838
QKJZJ3EWP3HI,381.08435583114624
HF3GEJXR737P,1592.4340698719025
KTV9H6RYQLUS,53.17412543296814
A70MRKFD5W00,780.9094927310944
488XS0FP5WGZ,1765.3703894615173
IJXVF71XGEZ6,2044.5947921276093
UL9L11FE7KZF,434.3067979812622
NB1XBVN8L6P6,2078.207156419754
29PLGMYN8KC8,473.20128774642944
AW3EBB1XNA3U,340.8277487754822
BN8328Z390JD,482.49765276908875
LVOARAVFBW0R,1454.7418794631958
KZNAKPO7VWU1,441.6727249622345
MB92PUDH6OI3,192.65525102615356
