user_id,time
7DG1P5AF4C79,101.80509948730469
0LRBROTH3MR7,126.10995030403137
OL1ZX7H83GAA,270.4382586479187
TSXSSR384I6Q,44.74209952354431
5RS51ZD7S4X3,364.37982749938965
D4BGXLWYCV39,51.861473083496094
SCN6RBG4C52P,634.2990145683289
PWTFF63DXC25,930.5781693458557
CG8K922JAWG0,1084.5877900123596
94PHEG4LXQQB,1090.6480340957642
4QMR54T49XSO,750.4290912151337
0A8PQ187ZFWU,1284.5335206985474
90IJJ3TDL4RZ,973.8239893913269
7WM2SRD9AOVN,203.53695011138916
9AJXQXC4968L,688.6378197669983
PDPT8QVQB76D,275.49668073654175
RRSHIF3VCU9N,343.12744307518005
H9FJ60L973L2,1674.9805085659027
M8ULV456AOWL,51.37175893783569
B3WQMUDYAEW2,950.8874197006226
2GYH1IK5BGEA,604.1562628746033
922ZOZBIC4T2,1559.182387828827
M3KY7GG7Q53Z,53.267754554748535
PA5ESWNY4E94,1580.7055928707123
PUDJJ141XW5N,1648.5467820167542
6ER5P8XU9ZW5,61.61212420463562
J6OT14WC5PKD,282.8688008785248
RCM6UL26W2Z6,872.9160583019257
79R61LM6WJKT,996.3895399570465
EME0UXCEVIZX,68.83474230766296
IRD2OR8FJYE8,43.404197216033936
UWNXLMCFR7X8,1240.737690448761
J8RP364UP1K8,863.7944848537445
G0939NTSOK54,2926.4510798454285
CYE6PXK1P9FO,2647.5911939144135
RHDT4AA0Y2TY,816.5607419013977
01B8MDFB3799,243.5724058151245
N52Y916DI0LA,1444.8081140518188
903STLZROASD,23.875582695007324
26YGU0M1UIPV,3483.305955886841
5DQIBEMR4W7X,4837.54768538475
J97E2LAD9NDD,928.5110647678375
LW80OAA2WPJO,1242.916437625885
5B3XG32047BP,1612.3168530464172
G7OF6Q243DYD,1160.4382145404816
JIA7NA9IDJWL,259.61854338645935
96E9LG46G5ST,5806.250112056732
0I0AFF2OGWMD,2908.48433637619
XVQG0TL1H9LW,1371.8181200027466
A2PO23KSJYP9,1117.3267080783844
WZCWLUES7CU9,448.68152356147766
G69DAC3LWRTJ,587.2850430011749
2SDSZX9MFR3O,1997.4049656391144
P8RM6B72YCLK,612.270325422287
9TMJGQ6GSJ40,82.50210118293762
5ONVNG5LKKBT,733.3556187152863
80GUP887Z3CK,39.34587907791138
081N7Q4FVIRR,248.36287426948547
EYE5KQY0955Q,908.752694606781
4O5VFP1KEIYA,87.26256585121155
1WJSAZ8X5HE3,260.18579292297363
6U0PRF08FUD0,124.48217225074768
C5N4RN2H1595,642.1959402561188
Y6RXKZHB0FP0,862.0351169109344
UGEJIX1DL03N,2243.0655488967896
JNPHZ13OQ5Y9,38.76811861991882
AUQ3QR93ZQ9M,375.7086732387543
QN0B4I411MUO,4322.357978343964
U55VZBGKZTEQ,84.12880277633667
NWAG0FUXV4U0,515.6725525856018
5HCGI5EQLFRX,92.03992700576782
7VKFU0YESANF,809.2601299285889
RZAGUBJ0Q6D5,317.22342109680176
NHEB9E04GF15,163.61648726463318
U918MGHJ9SRB,590.9099333286285
0XE9CXG55VAO,1296.3786811828613
GTWNP8C9US9J,108.18616580963135
SW9MC1051SI3,3549.594684123993
TTG5YFWDAX0P,119.73535466194153
X7PXXUI2Y951,138.05735731124878
B5ZTXTWER3F9,750.7032277584076
29OCWSEG5862,186.25992369651794
263919J1D7KM,3952.9468564987183
RLN8370F2S11,559.101585149765
FG96V2RLKHM8,281.33696937561035
Q32CFUE3089D,2165.7831971645355
90NQHIO64CCC,27.58201551437378
37NH470TGGL5,97.34089612960815
O1K2N0NXV827,150.51100897789001
YTB54GQA43Q5,71.17481803894043
L5K5S3G4W4TP,1711.854783296585
VLV3CBW42F0A,5994.095950126648
4ZV4MBKZCBF3,477.7968201637268
50NIC805KC9I,267.9389429092407
026PLKHGN2VQ,546.1236672401428
H4BUPS2LKGO2,2324.7330055236816
GF53Z9X0EMJY,362.06621193885803
C5XGZWM82KZT,3533.6784143447876
MF4BU7J9U35W,190.8119397163391
CRZH7CK6KDW4,983.6148552894592
R2UC077YPWKO,123.9816415309906
PPY7QAK2AAM4,1753.8276901245117
HF3GEJXR737P,1614.0198848247528
QKJZJ3EWP3HI,385.5348298549652
26KDUPMZ2BA5,6888.905682325363
KTV9H6RYQLUS,44.4978141784668
488XS0FP5WGZ,1867.6138002872467
A70MRKFD5W00,851.3909201622009
IJXVF71XGEZ6,2279.7463285923004
NB1XBVN8L6P6,2162.5433530807495
UL9L11FE7KZF,444.3273968696594
29PLGMYN8KC8,473.97389030456543
BN8328Z390JD,556.3209397792816
AW3EBB1XNA3U,355.04495906829834
LVOARAVFBW0R,1577.0210831165314
KZNAKPO7VWU1,395.2804024219513
MB92PUDH6OI3,187.20276021957397
RSUC9N445W1C,168.98433470726013
5E7AF1MW8G47,3303.887542486191
28XNTQ0OYO44,2920.3656702041626
TU1C90P6D380,217.5357642173767
MD9SZONA77HZ,560.6476714611053
4AHD9HFB4727,55.27125382423401
EC1LCVF06WS7,2967.7697415351868
4179KJXEM48Y,2650.6432433128357
X9WF8A0E0LYJ,286.59518098831177
QATRY8W6J21A,255.27691411972046
4OGBBB20E36H,650.0686147212982
27R6D1JHBGLA,374.61576199531555
AVEL2G7XQ4WP,365.74261450767517
JJL4TXASQ1H8,5639.15408539772
L0ZFESCN1C4Y,87.63525247573853
YP7E7N1V0HCH,88.88609981536865
L11FHFMRIDO8,582.3879678249359
05W5YA9MG21B,7786.742753505707
R13U9X3HT615,2811.480714559555
ENEC7T75BP16,225.8574824333191
PXTGHX9IPI99,1203.983505487442
YVD9310QDJBX,2837.129987478256
837CIOCE838V,500.36084938049316
CT071AJ22214,244.59350681304932
OG4UZUE5Y2DT,1411.6549835205078
1JN77E6ERSTF,38.869914293289185
37GT7ETZ4Z65,342.3203549385071
EH9SFMIVZ7CG,1618.5649900436401
KHLJTZIC2DOU,986.6102454662323
K96N0TG71J1P,346.84145498275757
H1Q694TXF6NB,155.86162734031677
9GEAJGBYI5T5,1118.7861666679382
EZABJFJ1AX9R,152.98227095603943
YE1L221SAPTN,213.90960359573364
ALGEPY7W1TQZ,50.525978803634644
RVKFP42I79LZ,1993.7131888866425
BQJ1EHE6PC6E,677.9800016880035
K7QGIT5RI5BT,2301.0357966423035
4O6GIN8U0A98,643.3715970516205
WUW4WEUI83E7,118.63796186447144
IKK4DZV7N72X,2823.337053537369
S65W4X7J2SDU,115.36327719688416
5NQRBQWR9SUJ,221.5464222431183
1BR3Z9JL8ZIY,958.4244012832642
5XF5D741KQVO,682.2212932109833
7229NOK0536V,1308.0875570774078
O58HMP2WT3E1,4649.509327411652
AFLWW6MPMN9S,410.2862799167633
HX3UDY37I5LQ,5043.136814832687
AMM75G3DBA61,304.2277362346649
0S6CTBXO5D2V,123.99374151229858
16QPO7952H9Z,1878.1101450920105
N414IS6FNM05,662.7733020782471
YA6X55HSXRVT,127.04512286186218
0UU5S18WNN28,140.95012068748474
ILQQ83BUHK2G,1355.3894109725952
LW65VDA4F981,216.63892197608948
4QVVT70006TY,361.5467517375946
4UOYY70VA3EM,94.26452469825745
RIPD03M2Z93T,159.50396013259888
SAERCW0LYP42,92.84062361717224
3QYCLFH6MH13,238.3903775215149
