user_id,time
7DG1P5AF4C79,102.30996799468994
0LRBROTH3MR7,117.0191924571991
OL1ZX7H83GAA,244.869877576828
TSXSSR384I6Q,40.230398416519165
5RS51ZD7S4X3,334.9806568622589
D4BGXLWYCV39,48.389739751815796
SCN6RBG4C52P,617.0491027832031
PWTFF63DXC25,883.3249025344849
94PHEG4LXQQB,1007.7122104167938
CG8K922JAWG0,1077.2627329826355
4QMR54T49XSO,780.333654165268
0A8PQ187ZFWU,1243.7300395965576
PDPT8QVQB76D,261.95607805252075
9AJXQXC4968L,656.7335824966431
7WM2SRD9AOVN,194.78874826431274
90IJJ3TDL4RZ,1000.5018134117126
RRSHIF3VCU9N,303.22778701782227
H9FJ60L973L2,1551.6337900161743
M8ULV456AOWL,23.725497722625732
B3WQMUDYAEW2,781.588698387146
2GYH1IK5BGEA,493.31024980545044
922ZOZBIC4T2,1383.1232106685638
M3KY7GG7Q53Z,28.228077173233032
PUDJJ141XW5N,1177.1583983898163
PA5ESWNY4E94,1231.4734890460968
6ER5P8XU9ZW5,45.23928356170654
J6OT14WC5PKD,223.45984649658203
RCM6UL26W2Z6,656.7961356639862
79R61LM6WJKT,845.9006407260895
EME0UXCEVIZX,61.75905394554138
IRD2OR8FJYE8,45.55210471153259
UWNXLMCFR7X8,1033.3257586956024
J8RP364UP1K8,787.8085589408875
CYE6PXK1P9FO,2017.9259243011475
G0939NTSOK54,2460.16695189476
01B8MDFB3799,208.03909707069397
RHDT4AA0Y2TY,740.1651744842529
5DQIBEMR4W7X,3924.82479929924
903STLZROASD,21.676109552383423
N52Y916DI0LA,1363.912296295166
26YGU0M1UIPV,2958.9218723773956
J97E2LAD9NDD,934.2128067016602
96E9LG46G5ST,4584.526050567627
JIA7NA9IDJWL,248.0610978603363
LW80OAA2WPJO,1218.0551080703735
5B3XG32047BP,1527.0732493400574
G7OF6Q243DYD,1132.1710784435272
XVQG0TL1H9LW,1252.9861934185028
0I0AFF2OGWMD,2748.1311802864075
WZCWLUES7CU9,391.89566445350647
G69DAC3LWRTJ,521.7173135280609
2SDSZX9MFR3O,1823.8499867916107
A2PO23KSJYP9,1282.8457794189453
P8RM6B72YCLK,568.6970195770264
9TMJGQ6GSJ40,73.34293460845947
5ONVNG5LKKBT,672.9403252601624
80GUP887Z3CK,48.215641021728516
081N7Q4FVIRR,345.2470180988312
EYE5KQY0955Q,972.6348550319672
Y6RXKZHB0FP0,1006.9750638008118
4O5VFP1KEIYA,97.53400373458862
C5N4RN2H1595,821.4996330738068
UGEJIX1DL03N,2104.120845079422
1WJSAZ8X5HE3,294.575954914093
6U0PRF08FUD0,128.36832928657532
JNPHZ13OQ5Y9,36.26219296455383
AUQ3QR93ZQ9M,422.0553226470947
NWAG0FUXV4U0,488.7900023460388
U55VZBGKZTEQ,64.34892678260803
QN0B4I411MUO,4358.436896800995
5HCGI5EQLFRX,76.96002244949341
7VKFU0YESANF,824.1442859172821
NHEB9E04GF15,161.0046055316925
RZAGUBJ0Q6D5,293.34161138534546
0XE9CXG55VAO,1003.4588332176208
U918MGHJ9SRB,523.1560196876526
SW9MC1051SI3,3223.420952796936
GTWNP8C9US9J,126.86533999443054
X7PXXUI2Y951,213.15895342826843
TTG5YFWDAX0P,187.81478357315063
29OCWSEG5862,272.80379033088684
263919J1D7KM,3827.3944442272186
B5ZTXTWER3F9,904.2678053379059
FG96V2RLKHM8,324.0084402561188
RLN8370F2S11,669.2789471149445
O1K2N0NXV827,134.0100269317627
37NH470TGGL5,84.34739065170288
90NQHIO64CCC,21.911499977111816
YTB54GQA43Q5,57.993873834609985
Q32CFUE3089D,2150.5367937088013
L5K5S3G4W4TP,1738.8218700885773
026PLKHGN2VQ,465.9596428871155
4ZV4MBKZCBF3,404.18630719184875
50NIC805KC9I,211.11953330039978
H4BUPS2LKGO2,2233.3577342033386
VLV3CBW42F0A,6593.647607326508
GF53Z9X0EMJY,330.5910122394562
MF4BU7J9U35W,173.92938089370728
CRZH7CK6KDW4,818.6881289482117
C5XGZWM82KZT,3889.833468914032
PPY7QAK2AAM4,1494.384546995163
R2UC077YPWKO,177.68281817436218
