user_id,time
7DG1P5AF4C79,108.69287633895874
0LRBROTH3MR7,120.26284003257751
OL1ZX7H83GAA,251.90596175193787
TSXSSR384I6Q,38.20537567138672
5RS51ZD7S4X3,344.303786277771
D4BGXLWYCV39,47.62295484542847
SCN6RBG4C52P,667.9667387008667
PWTFF63DXC25,989.0417556762695
94PHEG4LXQQB,1067.2110583782196
CG8K922JAWG0,1116.7860081195831
4QMR54T49XSO,812.899091720581
7WM2SRD9AOVN,209.50787591934204
0A8PQ187ZFWU,1339.1730325222015
PDPT8QVQB76D,278.45919585227966
90IJJ3TDL4RZ,1058.3046736717224
9AJXQXC4968L,726.2815842628479
RRSHIF3VCU9N,324.3775317668915
H9FJ60L973L2,1685.477665901184
M8ULV456AOWL,51.61367225646973
B3WQMUDYAEW2,977.5600249767303
2GYH1IK5BGEA,564.1986899375916
922ZOZBIC4T2,1502.7848901748657
M3KY7GG7Q53Z,35.33969020843506
PA5ESWNY4E94,1394.272391319275
PUDJJ141XW5N,1441.2522132396698
6ER5P8XU9ZW5,39.27703022956848
J6OT14WC5PKD,255.60033082962036
RCM6UL26W2Z6,840.1763801574707
79R61LM6WJKT,825.7256760597229
EME0UXCEVIZX,128.72714614868164
J8RP364UP1K8,988.9436609745026
IRD2OR8FJYE8,52.47662901878357
UWNXLMCFR7X8,1050.5131611824036
N52Y916DI0LA,1808.9783639907837
01B8MDFB3799,257.7332215309143
RHDT4AA0Y2TY,1088.9846160411835
CYE6PXK1P9FO,2152.8532662391663
G0939NTSOK54,2596.7434480190277
903STLZROASD,20.7042715549469
5B3XG32047BP,1803.1235818862915
J97E2LAD9NDD,866.8959832191467
26YGU0M1UIPV,3132.689792871475
LW80OAA2WPJO,1053.746003627777
0I0AFF2OGWMD,3147.546404838562
JIA7NA9IDJWL,287.27425360679626
XVQG0TL1H9LW,1318.0019171237946
G7OF6Q243DYD,1174.2488486766815
5DQIBEMR4W7X,4236.875260591507
WZCWLUES7CU9,429.1720702648163
A2PO23KSJYP9,1519.4544355869293
